id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
793,knife,Post 1747,Unknown,Unknown,Unknown,Auckland Museum,Unknown,280mm; ,porcelain/ceramic/inorganic material/AAT Materials; steel/iron alloy/metal/inorganic material/AAT Materials,"knife, steel, porcelain blanc-de-chine handle",https://www.aucklandmuseum.com/discover/collections/record/10479?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/104915/51891aac96a529c316326411f7e4cee70d175591.jpg
864,fork,Post 1747,Unknown,Unknown,Unknown,Auckland Museum,Unknown,225mm; ,porcelain/ceramic/inorganic material/AAT Materials; steel/iron alloy/metal/inorganic material/AAT Materials,"fork, porcelain blanc-de-chine handle",https://www.aucklandmuseum.com/discover/collections/record/10009?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/102750/f0fcbb4c9c3374e654f35ddda8121eb7891a7bb3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/102751/708f467ef33d02da6b47bde169152b0bc46bdd4a.jpg
1041,box,Circa 15th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,95mm; ,porcelain/ceramic/inorganic material/AAT Materials; shufu glaze/ceramic glaze/glaze/coating (material)/AAT Materials,"lidded box moulded with fine scrollwork whiteware, bowl and cover cover, porcelain. MING.  Shu-fu or 'egg-shell' glaze. [gallery card]",https://www.aucklandmuseum.com/discover/collections/record/8200?k=chinese,Unknown
2027,dish,16th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,from applied arts catalogue card: 130mm; ,porcelain/ceramic/inorganic material/AAT Materials; shufu glaze/ceramic glaze/glaze/coating (material)/AAT Materials,"dish, porcelain, egg shell or 'shu-fu' glaze, ""white, flared rim""",https://www.aucklandmuseum.com/discover/collections/record/4987?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/164947/b9c136f22b08e3ffc016fbb9b56bc75348247343.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164948/bd18eb9d881ef5abad827b6109971dcce1fbb8e2.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164949/4dee0fd12478c5e6f68072c56936c3c0e436d0e3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164950/432f6d92ac87778007b1155b08b2edec3872d4ba.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164951/df3b4a16c50ed942d1b61907652c8c3f3d9510dd.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164952/36a87a16c7b28d31b5532a018187a54afc814e18.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164953/229c3f0a3a5eaccb92e2f8bb19a01927c2d43f11.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/164954/b03f5138dab703bab56f5fb7f253063f07e065ec.jpg
2266,bowl,1368-1644,Unknown,Unknown,Unknown,Auckland Museum,Unknown,65mm; ,porcelain/ceramic/inorganic material/AAT Materials; shufu glaze/ceramic glaze/glaze/coating (material)/AAT Materials,"bowl, porcelain 'shu-fu' or egg-shell glaze, ""white, deep, flared rim"", collected in Indonesia",https://www.aucklandmuseum.com/discover/collections/record/8365?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/193412/a997f2c9abffffeb6b38c3981593b9bc2cf9ec1c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193413/08d0eba2bc3239e3cbc77d4718cf3667eef6db75.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193414/0f11e38f6911414b5e76c14eeec8239bace90e9d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193415/7f48759efe221809b6b085444cb59e34909d0d64.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/193416/4127a70f40656b42ce98e92fdcdfdcd697ea00d2.jpg
1008,bottle,Circa 1735-Circa 1750,Unknown,Unknown,Unknown,Auckland Museum,Unknown,11 inches - from old ethnology catalogue card: 279.4mm; ,porcelain/ceramic/inorganic material/AAT Materials; sang de boeuf/ceramic glaze/glaze/coating (material)/AAT Materials,"bottle, porcelain, rare 'peach bloom' transmutation glaze, Ch'ien Lung mark and period (1736-1795)",https://www.aucklandmuseum.com/discover/collections/record/10501?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/105063/5d97e8f949fe0c50ac3174fb2bbd6e24031982e8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/105064/2d926ce3331271ac86b2c573ed8afe1854a159a8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/105065/0f07f5da216b7ea38f4c19543336e99c72e12161.jpg
1481,vase,18th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,base: 85mm; ,porcelain/ceramic/inorganic material/AAT Materials; sang de boeuf/ceramic glaze/glaze/coating (material)/AAT Materials,"Porcelain flower holder, in form of a stump with plum coloured transmutation glaze, raised decoration in white slip showing through.",https://www.aucklandmuseum.com/discover/collections/record/13888?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/117379/fe14e1d3d3214f7f73ae86d2a60494925da26180.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117380/0972faf9c217d844add8264251381639fb85caf6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117381/3fcf51e91f99057debf04d8ff59ad8697d2bdff7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117382/64d4934efe066d6ac7619667c6f2b7531205151c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117383/fc74e2074ac573966b9801be87a820f46b075959.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117384/7bc15ac734cdc83864cb65f8b80e0fae474aca33.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117385/cb51316ea104709fa9d019a68c18973280722662.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/117386/a66cd1ef4f270e649c235fa5a1ca92ef816ee30c.jpg
2352,snuff bottle,Pre 1934,Unknown,Unknown,Unknown,Auckland Museum,Unknown,76mm; ,porcelain/ceramic/inorganic material/AAT Materials; porcelain/ceramic/inorganic material/AAT Materials,"snuff bottle; high relief, polychrome, porcelain snuff bottle; design of many Chinese men in multi-coloured, patterned robes; flattened oval shape; pink and grey striped base; gilt paint around lip; signed on base.",https://www.aucklandmuseum.com/discover/collections/record/16212?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/126292/3f55176c38b945dc3994b102adb70306a4444082.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126293/65a67ae8284fdbd8f9485be97efb0a6d40a5f688.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126294/a93c5fc367e7fb197418fa03d1ef4fe4cf0a3d6d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126295/c31f2155ca16feb5a425d75d062d1a332105d770.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126296/cb1f96e0c0eb89b6c6ebc6db13a55ed2eacead33.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126297/abf38896c22604f613661eb6a06fabe9ca9d11a3.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126298/52c378fefef781602b69c83e617064e834c7d10e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126299/1b3cae9fc67d1eaee827806043a3929963660a00.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126300/1f0e501673e2704114c7b8d11d42a4a87b910489.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126301/08e8ca125c96486a25be527a7fa981b1409ac407.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126302/45d52f009b6ffeb8d403872caf78954e34dcba72.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126303/1ad7d705b8b950a33b2ae7c4158659a836884eff.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126304/7d1a316634fb25013c310ff4f2355ac4589e701e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126305/bdaefe45859a3ca2c10efaff48cc300d6910ead9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126306/42218004f299486293ddd51b74abd691b43828b6.jpg
1136,jar,1736-1795,Unknown,Unknown,Unknown,Auckland Museum,Unknown,203.2mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; wood/plant material/AAT Materials,"jar; Made from porcelain and wood. The jar is lidded with a bud shaped handle. The body has bulbous rounded shoulders with a body that slight tapered to the base. The jar is decorated with floral sprays in gold on a burnt ochre body, birds, hibiscus and lotus flowers painted in polychrome enamels on white panels, one of a pair. The jar is on a wooden carved stand with 5 legs.",https://www.aucklandmuseum.com/discover/collections/record/1575?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/124316/85b8ba1e409b39b1ca24d9d0e865e0ca2d927622.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/124317/9731715f9e9f7710ac4de22cd20ea1aca7ac9ba9.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/124318/021e99e8b51b7224c48f27a38ffc3a193613e402.jpg
1140,jar,1736-1795,Unknown,Unknown,Unknown,Auckland Museum,Unknown,"203.2mm; without lid, from applied art catalogue card: 188mm; from applied art catalogue card: 96mm; ",porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; wood/plant material/AAT Materials,jar; Made from porcelain and wood. The jar a rounded top and shoulders with a flat base. The lid is fitted and has a bud shaped handle. The vase is decorated with white panels of floral sprays of hibiscus and lotus with birds in polychrome enamel and a burnt ochre body. One of a pair,https://www.aucklandmuseum.com/discover/collections/record/18324?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/146310/8efbcf487d62e10d5c62ab512578365be97b251e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146311/e60357bbea3236d6faefc295f797cd1b671b7157.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146312/386455041e115b63554e9b71ff3e2c98436a5423.jpg
1182,bowl,Late 19th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,224mm; base: 88mm; : 96mm; precise: 115mm; precise: 138mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; wood/plant material/AAT Materials,"Porcelain bowl, decorated with chrysanthemums and tendrils among which is the Chinese character ""shou"" denoting longevity, conventionalised bat above character has same meaning, decorated in polychrome enamels, blue and red on yellow ground, Ch'ien Lung mark but late 19th century period [Tony Allen, 11/94 - from applied arts catalogue card] with wooden stand",https://www.aucklandmuseum.com/discover/collections/record/16166?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/126077/27f5b82d5b4c56fc6c7d13dd08698c45f859e77b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126078/90464ed0ddabd2d522aa497687940561625eaceb.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126079/eecbc40e1ddae1b6aed493fd4cb84f776e563eff.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126080/929cd5eeaf9c150e9709db6556e2f53304cef8e7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126081/1da8618609b95c2907a0dcb09b46337cd7bc6956.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126082/50a08228f84e6d435571b3bd66440586aebe7042.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126083/955b79d35d3d459c68d462ab893a361f1b18262b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126084/93c0ae7f49173bb6da2a001f73323aa9fd2462a4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126085/db06a6d8e6aa85e823ef0fb9a53ccb73947d1b20.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126086/f9d53c5c88bac1f2f08e11553f7c22a92517814b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126087/32491d2adcd9a5a9982cd24a999eb66316607b40.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126088/0d58efd9559776ede262508bc0e3e3482729f5ff.jpg
2321,bowl,1750-1800,Unknown,Unknown,Unknown,Auckland Museum,Unknown,79mm; overall: 195mm; base: 97mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; glaze/coating (material)/AAT Materials,"Porcelain bowl, decorated with panels in underglaze blue, panels bordered with blue floral pattern and outstretched wings at top, inside panels decorated in polychrome enamels showing figures of children playing in garden, inside rim bordered with red diaper pattern. For export.",https://www.aucklandmuseum.com/discover/collections/record/6061?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/173063/94ff9c62d7583efbe7f02610728c6342f18b78bf.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173064/6c9e927e7f4c5fea080bfb9a2a0a6650481d30bd.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173065/da4192ba195061ceb486139bc6decf9a8b1d3a85.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173066/65e36830e8c19dc47a2c492c06e765f9eb8e852e.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173067/d8b522e2bde037102a982a542325349a09e25434.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173068/364b8ff62f67602765b4446978595df695b0cf56.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173069/6b72441184eedc8d436491edd0f68ce313f99c6d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173070/d8b522e2bde037102a982a542325349a09e25434.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173071/364b8ff62f67602765b4446978595df695b0cf56.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/173072/6b72441184eedc8d436491edd0f68ce313f99c6d.jpg
1071,vase,19th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,241mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; gilding (material)/metal/inorganic material/AAT Materials,"vase; Made from porcelain. The vase has a quatrefoil fluted opening with an oval cross section of the neck, 2 rounded shoulders and a body that tapers down to a fluted base. The vase is decorated with polychrome enamel paints with an image on each side of the vase, one of figures on a traditional Chinese architectural porch and figures sitting and standing, the opposing scene is similar to the figures on a porch on the other side but with different figures. Around the sides of the case are sprays of flowers and butterflies. On the neck of the vase are moulded animal figures in gold paint; There is a Chinese symbol in red painted on the vase underside",https://www.aucklandmuseum.com/discover/collections/record/4366?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/162511/3af304749e7edba0f440e4545a1a91402ab1fc36.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162512/380fd24c9f874474e146f0b9c5114e1f8454dbe1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162513/3c1d2ddc14a99c2cbc54b87e4ef790390e9c9db0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162514/bda368137126d88e6d14bfa5a92d194e2b7d47ca.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162515/39c0a3c1153e395093318211304fecb14a9eae9b.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162516/5cbb7a2a489f82f4bd9e1b84532c21544fd00e37.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162517/16a83e67c6dadf528316d9f021774080c9eb9285.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/162518/01f54a734035e62a11a92ab5342aad7ee50a994d.jpg
1519,teabowl,Circa 1760,Unknown,Unknown,Unknown,Auckland Museum,Unknown,76mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; gilding (material)/metal/inorganic material/AAT Materials,"teabowl, fluted, porcelain, made to imitate French soft paste porcelain in shape and design; tall fluted tea bowl decorated in underglaze blue and enamel red and gold; made to imitate st. cloud or rouen soft paste porcelain in design and shape",https://www.aucklandmuseum.com/discover/collections/record/9757?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/142837/200c0a951263b0d5f6f7b26760381b8c21b44d65.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142838/431b978dbf1d8ba18afab9acc31a0217199f2312.jpg
1534,teabowl,Circa 1760,Unknown,Unknown,Unknown,Auckland Museum,Unknown,76mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials; gilding (material)/metal/inorganic material/AAT Materials,"teabowl, fluted, porcelain, made to imitate French soft paste porcelain in shape and design; tall fluted tea bowl decorated in underglaze blue and enamel red and gold; made to imitate st. cloud or rouen soft paste porcelain in design and shape",https://www.aucklandmuseum.com/discover/collections/record/9757?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/142837/200c0a951263b0d5f6f7b26760381b8c21b44d65.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/142838/431b978dbf1d8ba18afab9acc31a0217199f2312.jpg
570,"plate, serving",Circa 1760; 1828,Unknown,Unknown,Unknown,Auckland Museum,Unknown,Unknown,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"plate, serving, octagonal with the centrally placed arms of Ryder",https://www.aucklandmuseum.com/discover/collections/record/11639?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/109124/1e37918d25d4d276d04beb148475a67cac1e4384.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/109125/3b309832247f5589e88db2296ced64508eb7380f.jpg
598,plate,1723-1735,Unknown,Unknown,Unknown,Auckland Museum,Unknown,from applied arts catalogue card: 242mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"Plate; Made from porcelain, enamel paint, and gold gilt. A circular plate decorated in Canton famille rose style in polychrome enamel paints. The rim of the dish is decorated with a pink ground with medallion frames  with scenes with red outlines or small flowers in pink, blue, and purple. The central design of the plate depicts a Mandarin with his family in front of traditional Chinese architecture Pair with K471, for export.",https://www.aucklandmuseum.com/discover/collections/record/18197?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/146088/e1265e0f564b5310ef24b9e3fe43873ab25ef3c5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146089/b7ce2c498a89ce351f11ca4b54d0923d77c231a4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146090/d0f80e4e230abe9923b004e91053433afea9237f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146091/edb996971074cc6783dd5da9c357a8a07f0144fc.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/145337/a9ac4dbf47d4439e5867a67ccd328e109f20cb40.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/145338/acad87ca1aa4ddd06b80e6001a498b235eb2d640.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/145339/69d71d3e7f7702a7e82a731b2963ef9ca44d6ae8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146092/ada7764f23ed4d91067bde896c371587afb5a5a6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/146093/dde1aeb0224c81c0969290fc5e25338f21990030.jpg
753,"jar, lidded",19th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,71mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"lidded porcelain jar overglaze enamels. ""Lidded jar the surface covered in Chinoiserie [Chinese manner] flowers and butterflies in over glazed polychrome enamels"" Identified by Geoff Perkins, April 1994""; lidded jar the surface covered in ""chinoiserie"" flowers and butterflies in overglaze polychrome enamels",https://www.aucklandmuseum.com/discover/collections/record/15102?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/121805/e640cef80c316fa652050cad5ae43315c7b3e59c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121806/7237a21031daef8df62c7353f8444487ce9fce6c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121807/675e130b1771db58125748917d185b13a67b7a60.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121808/e8831f7b69566d50a09894123a87e8bc49e00178.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/121809/0f67456621169ae59680128db56a57bda6dd023c.jpg
821,plate,1723-1735; Early 18th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,228mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"Porcelain plate, polychrome enamels, famille rose, decorated with pheasants in a flowering peonies bush in the centre, patterned green and rose border inside centre rim with four medallions of flowers, wide rim decorated with sprays of flowers and patterned border on lip. Pair with K646, sticker on applied arts card 'W Martin-Hurst Collection 973'.",https://www.aucklandmuseum.com/discover/collections/record/2541?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/154324/e80d5a9a7ad1cba909c9dcdc4a44195415131449.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154325/9c3294ef364a586c0ff87b26469273c58dd0cb52.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154326/70708407f0b09318fd57ff56f4c96229d729410d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154327/e11b2289000610919eb2a70a22de3656e99eb14f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154328/e2d5fed7a966918d374e8bf1f9e9914d04ee42cf.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154329/da406c07102d4b23302ffae27feffe6f6cc92db7.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154330/ac972cb2333ecaffac40876428076c6d8135e7bd.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154331/ea67483f98b39be3cf15168700bcec0f30a66ba4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154332/cefb3e2cd15e3fb5c45695b79c0a7824812af5a4.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154333/65eda1de9a657aa62ece53e51b2153387d398de1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/154334/aaa70c01c1a10b7c6d9cefabebbdad6d24cce40b.jpg
1009,"bowl, punch",1736-1795,Unknown,Unknown,Unknown,Auckland Museum,Unknown,288mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"bowl; Made from porcelain. A large bowl with a wide circular rim, raised sides, and a thick circular foot on the base. The bowl is decorated with handpainted enamel designs in polychrome. The designs on the exterior are of 4 different scenes surrounded by flourish boarders and depict tradition Chinese life scenes of people outside . The central design of the interior of the bowl is of 3 figures with trees and architecture, around the interior rim is flourish designs in pink and purple with flowers in the same colours and red and coal patterns. Export ware for Europe",https://www.aucklandmuseum.com/discover/collections/record/10899?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/106465/5138ea07249fab7d33181326500b2f166eca7e26.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106466/fccde64a07a626252acbdb6736945e63dae194c0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106467/12b1ac82f45d6bc5e91f443825626516c03bc268.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106468/bc3e24c41b53686e124ee6b3d9ece44747f2022c.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106469/080e66667678a71794f3061a7fca3e495de51841.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106470/c1104782b36bdd0ac1b7d44be8f36486618dafd2.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106471/ae5604cfc2ed4e930b2ab53a60ddb729a0d99f6a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106472/10d37b2053d6d468b5753a1f68e3e915fc0b9aea.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/106473/f81b0d93fa9be1b27cf9b60fcd154dc61d9c9fe7.jpg
1016,bowl,19th Century,Unknown,Unknown,Unknown,Auckland Museum,Unknown,from applied arts catalogue card: 123mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"bowl; Made from porcelain. A large bowl/basin with a wide rim  and raised sides and a circular base with a slight concavity to the base underside. The bowl is decorated in polychrome enamel with sprays of birds, butterflies and flower plants inside and a lotus pattern on body exterior",https://www.aucklandmuseum.com/discover/collections/record/13510?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/116164/d6af0e0adf0f9f92a79f340caf6971ec4cbcd8f0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116165/f9797ef33f41f2d92a50e82a835af607a1d855b6.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116166/80e1de02905ba4fc6f78c4ff953d0f91e4ac90e0.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116167/be4c2ee6656c3ef9fa56316add9990a8ca33e1d1.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116168/8227717faed453dbe5b5e654459547cb97c847d5.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116169/bc8be4d432ee9a03e6549191e095e52fc4d02618.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116170/ba825721b548394a90b55b9632a84a3e9610dd2a.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116171/5ae36ce8181333587d9563fd6124a7f7774e194f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116172/2461db1cee522f48d1fcc39683fdf1a6c66a265f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116173/b7e6e46b45d941d8c2e598c8e967045683c8c128.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116174/b7e6e46b45d941d8c2e598c8e967045683c8c128.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116175/98ed4411d5ba16c74225861ce46f6e434474fb12.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116176/2461db1cee522f48d1fcc39683fdf1a6c66a265f.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/116177/98ed4411d5ba16c74225861ce46f6e434474fb12.jpg
1095,dish,Unknown,Unknown,Unknown,Unknown,Auckland Museum,Unknown,Unknown,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"dish, octagonal, porcelain, Chinese design",https://www.aucklandmuseum.com/discover/collections/record/18021?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/144914/f5ee5d8e45ed9ad2ad05524dda6602a60fdb7d83.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/144915/c3a31e981209893f4d626342201c1f20d3f7f36e.jpg
1108,dish,Unknown,Unknown,Unknown,Unknown,Auckland Museum,Unknown,Unknown,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"dish, octagonal, porcelain, Chinese design",https://www.aucklandmuseum.com/discover/collections/record/18021?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/144914/f5ee5d8e45ed9ad2ad05524dda6602a60fdb7d83.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/144915/c3a31e981209893f4d626342201c1f20d3f7f36e.jpg
1129,vase,1850,Unknown,Unknown,Unknown,Auckland Museum,Unknown,235mm; ,porcelain/ceramic/inorganic material/AAT Materials; polychrome enamel/enamel/coating (material)/AAT Materials,"vase, polychrome enamels, crackled. ""Vase (one of a pair) decorated in polychrome enamels and gilt on broadly crackled white ground with Pekinese dogs and a bound of flowers; ; Pair of crackled vases. Porcelain. CH’ING. Unlike crazing, crackling is a deliberate decorative effect brought about by uneven contraction of body and glaze. Height 24 cm.; Mackelvie Collection. K. 212, 213",https://www.aucklandmuseum.com/discover/collections/record/16337?k=chinese,https://collection-api.aucklandmuseum.com/records/images/medium/126662/dbc9d8cafd2a255345fa3a133c4e656f81c40a7d.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126663/171b6b4edfb76c589e76fcdcd8d9335999201a56.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126664/8ca8d333fe5663b920c4d28db57c76ae09b520ef.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126665/f76c99241db1a5525bf2fd7a353cadb3a2df49f8.jpg; https://collection-api.aucklandmuseum.com/records/images/medium/126666/37f2f05a5dbc18bc2a349ec0c464fa4798c76a42.jpg
